form_type,filer_committee_id_number,transaction_id_number,back_reference_tran_id_number,back_reference_sched_name,entity_type,payee_organization_name,payee_last_name,payee_first_name,payee_middle_name,payee_prefix,payee_suffix,payee_street_1,payee_street_2,payee_city,payee_state,payee_zip_code,election_code,election_other_description,expenditure_date,expenditure_amount,semi_annual_refunded_bundled_amt,expenditure_purpose_descrip,category_code,beneficiary_committee_fec_id,beneficiary_committee_name,beneficiary_candidate_fec_id,beneficiary_candidate_last_name,beneficiary_candidate_first_name,beneficiary_candidate_middle_name,beneficiary_candidate_prefix,beneficiary_candidate_suffix,beneficiary_candidate_office,beneficiary_candidate_state,beneficiary_candidate_district,conduit_name,conduit_street_1,conduit_street_2,conduit_city,conduit_state,conduit_zip_code,memo_code,memo_text_description,reference_to_si_or_sl_system_code_that_identifies_the_account
SB21B,C00839894,B-64617,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-04,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64720,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-04,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64775,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-04,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64859,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-04,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64722,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-05,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64768,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-06,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64835,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-06,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65003,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-07,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64680,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-08,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64901,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-08,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64629,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-11,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64829,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-11,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64876,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-11,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64999,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-11,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64729,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-12,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64624,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-13,78.65,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64633,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-13,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64642,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-14,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64787,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-15,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64902,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-15,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64755,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-18,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64862,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-18,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64865,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-19,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64907,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-21,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64911,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-22,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64926,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-26,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64937,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-26,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64963,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-26,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64594,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-27,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64972,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-28,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64832,,,ORG,Facebook,,,,,,One Hacker Way,,Menlo Park,CA,94025,G2024,,2023-12-29,100.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64658,,,ORG,GoDaddy.Com,,,,,,2155 E. GoDaddy Way,,Tempe,AZ,85284,G2024,,2023-07-31,67.40,,Software,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64660,,,ORG,GoDaddy.Com,,,,,,2155 E. GoDaddy Way,,Tempe,AZ,85284,G2024,,2023-11-20,13.02,,Software,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64659,,,ORG,GoDaddy.Com,,,,,,2155 E. GoDaddy Way,,Tempe,AZ,85284,G2024,,2023-12-11,9.81,,Software,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64918,,,ORG,Google,,,,,,1600 Amphitheatre Parkway,,Mountain View,CA,94043,G2024,,2023-08-02,160.02,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64922,,,ORG,Google,,,,,,1600 Amphitheatre Parkway,,Mountain View,CA,94043,G2024,,2023-09-05,167.90,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64919,,,ORG,Google,,,,,,1600 Amphitheatre Parkway,,Mountain View,CA,94043,G2024,,2023-10-02,192.33,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64920,,,ORG,Google,,,,,,1600 Amphitheatre Parkway,,Mountain View,CA,94043,G2024,,2023-11-02,155.58,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64921,,,ORG,Google,,,,,,1600 Amphitheatre Parkway,,Mountain View,CA,94043,G2024,,2023-12-04,152.64,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65091,,,IND,,Graham,David,,,,Address Requested,,Peach Creek,WV,25639,G2024,,2023-10-17,500.00,,Executive Director,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64567,,,ORG,GRASSROOTS ANALYtics,,,,,,806 7th Street NW,,Washington,DC,20001,G2024,,2023-08-21,505.12,,List Acquisition,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64568,,,ORG,GRASSROOTS ANALYtics,,,,,,806 7th Street NW,,Washington,DC,20001,G2024,,2023-09-22,970.32,,List Acquisition,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64569,,,ORG,GRASSROOTS ANALYtics,,,,,,806 7th Street NW,,Washington,DC,20001,G2024,,2023-10-23,319.77,,List Acquisition,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64570,,,ORG,GRASSROOTS ANALYtics,,,,,,806 7th Street NW,,Washington,DC,20001,G2024,,2023-11-14,465.72,,List Acquisition,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64804,,,IND,,Hall,Steven,,,,102 Holley Dr,,Nitro,WV,25143,G2024,,2023-07-21,500.00,,Compliance and Finance Staff,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64805,,,IND,,Hall,Steven,,,,102 Holley Dr,,Nitro,WV,25143,G2024,,2023-07-31,585.00,,Compliance and Finance Staff,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64807,,,IND,,Hall,Steven,,,,102 Holley Dr,,Nitro,WV,25143,G2024,,2023-08-28,1500.00,,Compliance and Finance Staff,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64806,,,IND,,Hall,Steven,,,,102 Holley Dr,,Nitro,WV,25143,G2024,,2023-09-22,500.00,,Compliance and Finance Staff,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64796,,,ORG,JJN Multimedia,,,,,,PO Box 525,,Beckley,WV,25802,G2024,,2023-08-14,1000.00,,Video Production,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64816,,,ORG,JJN Multimedia,,,,,,PO Box 525,,Beckley,WV,25802,G2024,,2023-09-05,1000.00,,Video Production,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64750,,,IND,,Kafalas,Alexandra Kefalas,,,,Address Requested,,Peach Creek,WV,25639,G2024,,2023-07-19,1000.00,,Digital Consulting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64815,,,IND,,Kafalas,Alexandra Kefalas,,,,Address Requested,,Peach Creek,WV,25639,G2024,,2023-07-31,1000.00,,Digital Consulting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65076,,,IND,,Kafalas,Alexandra Kefalas,,,,Address Requested,,Peach Creek,WV,25639,G2024,,2023-08-07,500.00,,Digital Consulting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65075,,,IND,,Kafalas,Alexandra Kefalas,,,,Address Requested,,Peach Creek,WV,25639,G2024,,2023-08-14,1000.00,,Digital Consulting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64752,,,IND,,Kafalas,Alexandra Kefalas,,,,Address Requested,,Peach Creek,WV,25639,G2024,,2023-08-21,1000.00,,Digital Consulting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64751,,,IND,,Kafalas,Alexandra Kefalas,,,,Address Requested,,Peach Creek,WV,25639,G2024,,2023-08-28,500.00,,Digital Consulting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64749,,,IND,,Kafalas,Alexandra Kefalas,,,,Address Requested,,Peach Creek,WV,25639,G2024,,2023-09-05,500.00,,Digital Consulting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64753,,,IND,,Kafalas,Alexandra Kefalas,,,,Address Requested,,Peach Creek,WV,25639,G2024,,2023-09-11,500.00,,Digital Consulting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64746,,,IND,,Kafalas,Alexandra Kefalas,,,,Address Requested,,Peach Creek,WV,25639,G2024,,2023-09-19,1000.00,,Digital Consulting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64748,,,IND,,Kafalas,Alexandra Kefalas,,,,Address Requested,,Peach Creek,WV,25639,G2024,,2023-09-27,500.00,,Digital Consulting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64747,,,IND,,Kafalas,Alexandra Kefalas,,,,Address Requested,,Peach Creek,WV,25639,G2024,,2023-10-04,500.00,,Digital Consulting Services,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64579,,,ORG,Mywarchest.com,,,,,,80 M St. Se,,Washington,DC,20003,G2024,,2023-09-11,130.00,,Budget Software,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64580,,,ORG,Ngp van Inc,,,,,,655 15th Street Northwest,,Washington,DC,20005,G2024,,2023-11-16,1225.00,,Compliance Software,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64587,,,ORG,Pond 5,,,,,,350 5th Avenue,,New York,NY,10118,G2024,,2023-09-05,1000.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64799,,,ORG,RMS Group,,,,,,1606 Smith Rd Apt. R,,Charleston,WV,25314,G2024,,2023-07-21,500.00,,Communications Consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64800,,,ORG,RMS Group,,,,,,1606 Smith Rd Apt. R,,Charleston,WV,25314,G2024,,2023-07-25,500.00,,Communications Consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64802,,,ORG,RMS Group,,,,,,1606 Smith Rd Apt. R,,Charleston,WV,25314,G2024,,2023-08-28,1050.00,,Communications Consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64801,,,ORG,RMS Group,,,,,,1606 Smith Rd Apt. R,,Charleston,WV,25314,G2024,,2023-09-22,1000.00,,Communications Consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64803,,,ORG,"Sandler, Reiff, Lamb",,,,,,1620 Eye St.,,Washington,DC,20006,G2024,,2023-09-27,780.00,,Legal Consulting,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65053,,,ORG,Square,,,,,,1455 Market Street,,San Francisco,CA,94103,G2024,,2023-12-04,103.72,,Merchandise Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65054,,,ORG,Square,,,,,,1455 Market Street,,San Francisco,CA,94103,G2024,,2023-12-07,24.68,,Merchandise Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65055,,,ORG,Square,,,,,,1455 Market Street,,San Francisco,CA,94103,G2024,,2023-12-11,29.68,,Merchandise Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65056,,,ORG,Square,,,,,,1455 Market Street,,San Francisco,CA,94103,G2024,,2023-12-11,29.68,,Merchandise Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65057,,,ORG,Square,,,,,,1455 Market Street,,San Francisco,CA,94103,G2024,,2023-12-13,29.68,,Merchandise Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65058,,,ORG,Square,,,,,,1455 Market Street,,San Francisco,CA,94103,G2024,,2023-12-15,24.68,,Merchandise Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65059,,,ORG,Square,,,,,,1455 Market Street,,San Francisco,CA,94103,G2024,,2023-12-15,24.68,,Merchandise Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65060,,,ORG,Square,,,,,,1455 Market Street,,San Francisco,CA,94103,G2024,,2023-12-15,24.68,,Merchandise Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65061,,,ORG,Square,,,,,,1455 Market Street,,San Francisco,CA,94103,G2024,,2023-12-15,29.68,,Merchandise Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65062,,,ORG,Square,,,,,,1455 Market Street,,San Francisco,CA,94103,G2024,,2023-12-15,49.36,,Merchandise Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65063,,,ORG,Square,,,,,,1455 Market Street,,San Francisco,CA,94103,G2024,,2023-12-18,29.68,,Merchandise Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65064,,,ORG,Square,,,,,,1455 Market Street,,San Francisco,CA,94103,G2024,,2023-12-22,29.68,,Merchandise Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65065,,,ORG,Square,,,,,,1455 Market Street,,San Francisco,CA,94103,G2024,,2023-12-22,24.68,,Merchandise Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65066,,,ORG,Square,,,,,,1455 Market Street,,San Francisco,CA,94103,G2024,,2023-12-22,49.36,,Merchandise Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65067,,,ORG,Square,,,,,,1455 Market Street,,San Francisco,CA,94103,G2024,,2023-12-26,24.68,,Merchandise Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65068,,,ORG,Square,,,,,,1455 Market Street,,San Francisco,CA,94103,G2024,,2023-12-26,24.68,,Merchandise Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65069,,,ORG,Square,,,,,,1455 Market Street,,San Francisco,CA,94103,G2024,,2023-12-26,24.68,,Merchandise Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65070,,,ORG,Square,,,,,,1455 Market Street,,San Francisco,CA,94103,G2024,,2023-12-26,49.36,,Merchandise Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65071,,,ORG,Square,,,,,,1455 Market Street,,San Francisco,CA,94103,G2024,,2023-12-26,49.36,,Merchandise Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65072,,,ORG,Square,,,,,,1455 Market Street,,San Francisco,CA,94103,G2024,,2023-12-26,24.68,,Merchandise Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65073,,,ORG,Square,,,,,,1455 Market Street,,San Francisco,CA,94103,G2024,,2023-12-26,24.68,,Merchandise Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64693,,,ORG,Square,,,,,,1455 Market Street,,San Francisco,CA,94103,G2024,,2023-12-27,24.68,,Merchandise Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64694,,,ORG,Square,,,,,,1455 Market Street,,San Francisco,CA,94103,G2024,,2023-12-27,54.36,,Merchandise Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-65074,,,ORG,Square,,,,,,1455 Market Street,,San Francisco,CA,94103,G2024,,2023-12-27,49.36,,Merchandise Fee,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64738,,,ORG,Unimar,,,,,,1333 Burr Ridge Pkwy #200,,Burr Ridge,IL,60527,G2024,,2023-10-17,250.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
SB21B,C00839894,B-64808,,,ORG,Vandalia Media,,,,,,971 Wv-34,,Hurricane,WV,25526,G2024,,2023-09-05,1000.00,,Digital Advertising,001,,,,,,,,,,,,,,,,,,,
